Timestamp,Extractor_initials,Checker_initials,Checker_comment,Article_DOI,Article_title,Article_author,Article_journal,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment,String_sensitivity_evaluation_mentioned,String_sensitivity_evaluation_mentioned_comment,String_sensitivity_evaluation_source_number,String_sensitivity_evaluation_sources_comment,String_sensitivity_test_papers_used,String_sensitivity_test_papers_comment,String_sensitivity_test_papers_terminology,String_sensitivity_test_papers_number,String_sensitivity_test_papers_sources,String_sensitivity_test_approach,Information_specialist_involved,Information_specialist_comment,General_comment,Search sources,Final_string_provided_comment,Final_string_provided,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment
6/27/2023 12:56:13,ML,SY,,10.1002/14651858.CD014923,Shunting for idiopathic normal pressure hydrocephalus,Gontsarova,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""ALOIS is maintained by the Cochrane Dementia and Cognitive Improvement Group's Information Specialists, and contains dementia and cognitive improvement studies identified...""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), Web of Science (Medline, Web of Science Core Collection),  ALOIS (alois.medsci.ox.ac.uk) ‐ the Cochrane Dementia and Cognitive Improvement Group’s Specialised Register; LILACS (Latin American and Caribbean Health Science Information database) BIREME; World Health Organization International Clinical Trials Registry Platform (ICTRP); citations","Appendix 1, MEDLINE",yes (exact search strategy for at least one source),,,,,,
6/27/2023 13:04:20,ML,SY,,10.1002/14651858.CD015089,"Head impulse, nystagmus, and test of skew examination for diagnosing central causes of acute vestibular syndrome",Gottlieb,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""The Cochrane Stroke Review Group's Information Specialist will search the following electronic databases for retrospective and prospective studies of the HINTS examination. ...  The Information Specialist will amend this where necessary to search the other databases listed.""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), he World Health Organization (WHO) International Clinical Trials Registry Platform (ICTRP);  International HTA Database (database.inahta.org/); CADTH Grey Matters; Google via the 2Dsearch structured searching platform (www.2dsearch.com/); references; citations","Appendix 1, MEDLINE",yes (exact search strategy for at least one source),,,,,,
6/27/2023 13:17:47,ML,SY,add note about hedges to columns P,10.1002/14651858.CD014750,Duration of antibiotic treatment for foot osteomyelitis in people with diabetes,Gramberg,Cochrane Database of Systematic Reviews,no,"""We have devised a draft search strategy for CENTRAL, which is presented in Appendix 1. We will adapt this strategy to search the Cochrane Wounds Specialised Register, Ovid MEDLINE, Ovid Embase, and EBSCO CINAHL Plus. We will combine the Ovid MEDLINE search with the Cochrane Highly Sensitive Search Strategy for identifying randomised trials in MEDLINE: the sensitivity‐maximising version (2008 revision) (Lefebvre 2021). We will combine the Embase search with the Ovid Embase filter terms developed by the UK Cochrane Centre (Lefebvre 2021). We will combine the CINAHL Plus search with the trial filter developed by Glanville 2019.""",no,,,,no,"""We have devised a draft search strategy for CENTRAL, which is presented in Appendix 1. We will adapt this strategy to search the Cochrane Wounds Specialised Register, Ovid MEDLINE, Ovid Embase, and EBSCO CINAHL Plus. We will combine the Ovid MEDLINE search with the Cochrane Highly Sensitive Search Strategy for identifying randomised trials in MEDLINE: the sensitivity‐maximising version (2008 revision) (Lefebvre 2021). We will combine the Embase search with the Ovid Embase filter terms developed by the UK Cochrane Centre (Lefebvre 2021). We will combine the CINAHL Plus search with the trial filter developed by Glanville 2019.""",,,,,,,,,yes,"Contributions of editorial base: ""... Sophie Bishop (Information Specialist): edited the search methods section and search strategy.""","using hedges in the search: ""We will combine the Ovid MEDLINE search with the Cochrane Highly Sensitive Search Strategy for identifying randomised trials in MEDLINE: the sensitivity‐maximising version (2008 revision) (Lefebvre 2021).""","ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), Cochrane Wounds Specialised Register; World Health Organization International Clinical Trials Registry Platform (WHO ICTRP); references","Appendix 1, CENTRAL",yes (exact search strategy for at least one source),,,,,,
6/27/2023 23:13:27,ML,SY,add methods comment about information specialist,10.1002/14651858.CD015264,"Vitamin B12 supplementation for growth, development, and cognition in children",Güitrón Leal,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""We thank Erin Eldemire and Kate Ghezzi‐Kopel, information specialists at Cornell University, for their guidance in developing the search strategy for this protocol."" Also in methods section: ""An information specialist (Erin Eldemire) at Cornell University will search international and regional electronic databases and trial registries listed below without date or language restrictions.""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), ProQuest (ABI/Inform Global, Nursing & Allied Health Database, Public Health Database), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), Centre for Agriculture and Biosciences International (CABI); Global Index Medicus (www.globalindexmedicus.net); IBECS (ibecs.isciii.es).  Scientific Electronic Library Online (SciELO; www.scielo.br); WHO International Clinical Trials Registry Platform (ICTRP; apps.who.int/trialsearch); EU Clinical Trials Register (www.clinicaltrialsregister.eu/ctr‐search); Epistemonikos (limited to systematic reviews; www.epistemonikos.org); references; contacting researchers","Appendix 1, PubMed",yes (exact search strategy for at least one source),,,,,,
6/27/2023 23:19:49,ML,SY,,10.1002/14651858.CD015343,Interventions for helping people recognise early signs of recurrence in bipolar disorder,Gupta,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""An Information Specialist will conduct searches on the following bibliographic databases, using relevant subject headings (controlled vocabularies) and search syntax, appropriate to each resource:"" ""We thank the editorial team of the Cochrane Common Mental Disorders (CCMD) Group including Jessica Hendon (Managing Editor) and Sarah Dawson (Information Specialist). Sarah Dawson helped develop the search strategy.""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), ProQuest (ABI/Inform Global, Nursing & Allied Health Database, Public Health Database),  World Health Organization International Clinical Trials Registry Platform (ICTRP); DART‐Europe E‐theses Portal (dart-europe.eu/basic-search.php);  Networked Digital Library of Theses and Dissertations (NDLTD) (search.ndltd.org/);  EThOS – the British Libraries e‐theses online service;  Open Access Theses and Dissertations (OATD) (oatd.org); references","Appendix 1, MEDLINE",yes (exact search strategy for at least one source),,,,,,
6/29/2023 16:47:19,ML,SY,,10.1002/14651858.CD015294,Adverse events associated with minimally invasive glaucoma surgeries (MIGS) including bleb-forming microstent surgeries,Henein,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes," ""The Cochrane Eyes and Vision Information Specialist will search the following electronic databases for reports of AEs."" ""Cochrane Eyes and Vision (CEV) will create and execute the electronic searches.""","used hedges: ""We will use search filters for adverse effects of surgical interventions in MEDLINE and Embase as developed by Golder 2018.""","ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), ISRCTN registry (www.isrctn.com); World Health Organization (WHO) International Clinical Trials Registry Platform (ICTRP); World Health Organization (WHO) International Clinical Trials Registry Platform (ICTRP); organisation websites","Appendix 2, CENTRAL; Appendix 3, MEDLINE; Appendix 4, Embase",yes (exact search strategy for at least one source),,,,,,
7/1/2023 22:35:31,ML,SY,,10.1002/14651858.CD014521,"C-reactive protein, procalcitonin, and erythrocyte sedimentation rate for the diagnosis of lower urinary tract infection in older people",Hidad,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,no,"assistance with the search strategy acknowledged but not specified if anybody of the people helping is an information specialist: ""We would like to thank Tess Cooper, Ruth L Mitchell and Narelle Willis from Cochrane Kidney and Transplant for assisting the authors with the search strategy and to complete this protocol.""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), BIOSIS; WHO International Clinical Trials Registry Platform; references","Appendix 1, MEDLINE, EMBASE",yes (exact search strategy for at least one source),,,,,,
7/1/2023 22:41:47,ML,SY,,10.1002/14651858.CD015214,Umbilical cord management strategies for improving outcomes in preterm infants: a network meta-analysis,Jasani,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""We will search the current version of the Cochrane Pregnancy and Childbirth's Trials Register in collaboration with their Information Specialist.""","probably using hedges: ""The following methods section of this protocol is based on a standard template used by the Cochrane Pregnancy and Childbirth Group.""","ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), World Health Organization (WHO) International Clinical Trials Registry Platform (ICTRP); journal alerts; conference proceedings","Appendix 1, ClinicalTrials.gov, WHO ICTRP",yes (exact search strategy for at least one source),,,,,,
7/1/2023 22:50:23,ML,SY,,10.1002/14651858.CD014584,Point-of-care diagnostic tests for sickle cell disease,Kawooya,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""Cochrane Child Health (University of Alberta, Canada) provided funding and resources (information specialist, statistical support, project management)."" ""The Cochrane Cystic Fibrosis and Genetic Disorders Group's Information Specialist will conduct a systematic search ...""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), Global Health – CAB Direct;  ISRCTN registry (www.isrctn.com); World Health Organization International Clinical Trials Registry Platform (WHO ICTRP; apps.who.int/trialsearch); conference proceedings; references; contacting researchers","Appendix 1, MEDLINE, Embase, CINAHL Plus EBSCO, Global Health – CAB Direct, ISRCTN Registry, Clinicaltrials.gov, WHO ICTRP",yes (exact search strategy for all sources),,,,,,
7/1/2023 22:56:29,ML,SY,,10.1002/14651858.CD015468,Oral nutrition interventions in hospitalised older people at nutritional risk: a network meta-analysis of individual participant data,Kiesswetter,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""An information specialist (KG) will search the following sources from the inception of each database to the date of search and will place no restrictions on the language of publication:""",,"Bielefeld Academic Search Engine, ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), Web of Science (Medline, Web of Science Core Collection), Latin American and Caribbean Health Sciences Literature (LILACS); World Health Organization International Clinical Trials Registry Platform (ICTRP); DART Europe; references; contacting researchers","Appendix 1, CENTRAL, MEDLINE, CINAHL, WoS, ClinicalTrials.gov, ICTRP, BASE, DART Europe",yes (exact search strategy for all sources),,,,,,
7/2/2023 7:07:52,ML,SY,,10.1002/14651858.CD015219,Favipiravir for treating COVID-19,Korula,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""We thank Vittoria Lutje, CIDG Information Specialist, for designing the search strategy. """,,"ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), World Health Organization International Clinical Trials Registry Platform (WHO ICTRP); medRxiv (www.medrxiv.org); COVID Network Meta‐Analysis (COVID‐NMA) (www.covid-nma.com); Epistemonikos (www.epistemonikos.org/); references; contacting researchers","Appendix 1, Cochrane COVID‐19 Study Register",yes (exact search strategy for at least one source),,,,,,
